n_airlines,m_slots,max_demand,bidding_mode,uniform_eff,uniform_rev,uniform_price,uniform_fair,disc_eff,disc_rev,disc_price,disc_fair,welfare_eff,welfare_fair,uniform_alpha,disc_alpha,uniform_eq_gap,disc_eq_gap,uniform_alpha0,disc_alpha0,uniform_alpha1,disc_alpha1,uniform_alpha2,disc_alpha2,uniform_alpha3,disc_alpha3,uniform_alpha4,disc_alpha4
40,50,5,truthful,6935.712041121301,5414.014158861368,108.28028317722736,0.9392,6935.712041121301,6935.712041121301,108.28028317722736,0.9392,6935.712041121301,0.9392,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,50,5,strategic,6934.257168722119,4102.180245367304,82.0436049073461,0.9424,6877.811853209163,4188.329641970394,67.20071134411188,0.9296,6935.712041121301,0.9392,0.712902088,0.6390491079999998,45.43700390437858,27.983089282254888,0.7616028399999999,0.5329791999999999,0.7453838199999998,0.6582491199999999,0.8033538399999998,0.6387331599999999,0.7637280399999999,0.6024103599999999,0.49044189999999993,0.7628736999999999
40,50,5,truthful,5105.038229879492,4124.060562993686,82.48121125987372,0.944,5105.038229879492,5105.038229879492,82.48121125987372,0.944,5105.038229879492,0.944,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,50,5,strategic,5075.566429181546,2951.898892049918,59.03797784099836,0.9448,4967.911818938176,3019.800495905137,50.59350989759154,0.9232,5105.038229879492,0.944,0.7194851319999999,0.655345216,39.62084974480681,37.78129913830021,0.7527183399999999,0.5029098999999999,0.6226079199999999,0.6124188399999999,0.7897988799999999,0.6253191399999999,0.7392091599999999,0.6968355999999999,0.6930913599999999,0.8392426
40,50,5,truthful,6623.619977495279,5020.182580266661,100.40365160533321,0.9304,6623.619977495279,6623.619977495278,100.40365160533321,0.9304,6623.619977495279,0.9304,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,50,5,strategic,6587.578022915422,3199.8681162376697,63.9973623247534,0.9319999999999999,6523.000880181954,4036.7887581749264,62.99652503703798,0.9136,6623.619977495279,0.9304,0.6664361799999998,0.6446925279999999,45.39947875565204,25.271336880737827,0.5896740999999999,0.5645254,0.6875795799999997,0.5892550599999999,0.7488677799999999,0.63953278,0.7232091399999999,0.6086110599999999,0.5828502999999998,0.8215383399999998
40,50,5,truthful,6954.916572067645,5065.586493484805,101.3117298696961,0.9319999999999999,6954.916572067645,6957.723838035778,101.3117298696961,0.9319999999999999,6954.916572067645,0.9319999999999999,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,50,5,strategic,6915.689602075994,3793.68610398125,75.87372207962501,0.9319999999999999,6900.872649503285,3938.9779602599774,56.16175805840528,0.9239999999999999,6954.916572067645,0.9319999999999999,0.771979444,0.6031901679999999,41.68649361284167,18.55143659210023,0.5452720599999998,0.52819102,0.8678643399999997,0.50100598,0.9010903599999998,0.6019714599999999,0.7117023399999999,0.7197966999999998,0.83396812,0.6649856799999999
50,62,5,truthful,8387.070907327045,6390.409955522551,103.07112831487984,0.9484911550468262,8387.070907327045,8387.070907327045,103.07112831487984,0.9484911550468262,8387.070907327045,0.9484911550468262,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,62,5,strategic,8351.975465140455,5035.8045945154445,81.2226547502491,0.9484911550468262,8257.034648998131,5087.408416922828,63.724826705195326,0.9344432882414152,8387.070907327045,0.9484911550468262,0.7529678079999998,0.6568681719999999,36.918615804112406,31.094588971228262,0.7880252799999999,0.52200484,0.7487114199999998,0.51220444,0.7966719399999997,0.7185906999999998,0.86462758,0.7934668599999999,0.5668028199999999,0.7380740199999998
